Date	00:00	00:10	00:20	00:30	00:40	00:50	0:00	0:10	0:20	0:30	0:40	0:50	0:00	0:10	0:20	0:30	0:40	0:50	0:00	0:10	0:20	0:30	0:40	0:50	0:00	0:10	0:20	0:30	0:40	0:50	0:00	0:10	0:20	0:30	0:40	0:50	0:00	0:10	0:20	0:30	0:40	0:50	0:00	0:10	0:20	0:30	0:40	0:50	0:00	0:10	0:20	0:30	0:40	0:50	0:00	0:10	0:20	0:30	0:40	0:50	0:00	0:10	0:20	0:30	0:40	0:50	1:00	1:10	1:20	1:30	1:40	1:50	1:00	1:10	1:20	1:30	1:40	1:50	1:00	1:10	1:20	1:30	1:40	1:50	1:00	1:10	1:20	1:30	1:40	1:50	1:00	1:10	1:20	1:30	1:40	1:50	1:00	1:10	1:20	1:30	1:40	1:50	1:00	1:10	1:20	1:30	1:40	1:50	1:00	1:10	1:20	1:30	1:40	1:50	1:00	1:10	1:20	1:30	1:40	1:50	2:00	2:10	2:20	2:30	2:40	2:50	2:00	2:10	2:20	2:30	2:40	2:50	2:00	2:10	2:20	2:30	2:40	2:50	2:00	2:10	2:20	2:30	2:40	2:50
2019/06/20	0	0	0	0	0	0	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	1	3	5	4	5	4	5	5	20	4	4	0	0	0	2	12	2	0	0	0	1	3	0	0	0	0	0	0	8	2	0	0	1	0	0	14	6	15	5	1	1	1	0	0	0	0	0	0	0	15	5	1	4	3	5	0	0	4	4	0	0	8	4	4	16	8	0	0	0	0	18	2	0	7	4	10	2	1	2	0	0	0	0	4	2	2	10	2
2019/06/21	2	2	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5	1	0	3	2	13	17	10	8	2	4	0	6	4	0	4	4	2	3	16	0	0	0	4	0	12	6	4	4	5	4	8	0	0	16	0	0	2	0	16	0	3	1	1	2	0	0	4	0	0	4	5	1	4	0	5	1	7	8	0	0	0	0	1	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	9	1	0	5	5	4	10	2	8	0	8	12	0	0	0	0	0	0
2019/06/22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	4	4	8	0	0	6	10	0	6	4	0	0	0	8	0	1	0	0	1	1	1	0	1	1	0	0	0	0	5	1	9	1	5	5	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2019/06/23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	4	5	4	0	0	4	4	12	4	4	0	0	8	0	0	0	1	1	1	9	5	0	0	0	0	0	0	0	0	5	3	1	3	1	1	10	2	0	0	0	0	0	0	2	1	2	2	0	4	2	2	0	2	0	0	0	0	0	0	0	0	16	0	4	12	4	4	4	4	0	0	0	0	0	22	10
2019/06/24	4	0	0	0	0	4	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	5	1	1	13	0	0	3	0	0	2	16	0	0	0	0	16	0	0	0	0	0	0	0	0	18	0	10	0	0	4	0	8	1	16	2	2	0	2	2	0	0	0	0	16	6	0	0	0	0	4	4	2	5	1	15	8	2	2	1	1	1	2	0	3	0	2	0	2	8	0	0	18	0	0	2	2	2	0	8	16	2	0	0	0	0	0	0	12	1	14	2	0	0	0	0	0	4	4
2019/06/25	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	4	0	0	1	1	1	0	1	1	2	9	14	0	4	16	0	0	0	0	0	0	1	16	2	10	8	0	0	8	0	0	8	0	1	2	2	1	0	0	0	0	0	1	11	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	9	5	6	13	7	14	7	0	3	0	0	0	0	0	1	3	2	2
2019/06/26	0	0	0	2	0	0	2	0	0	16	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	5	5	4	4	0	3	6	0	0	8	0	0	0	0	0	0	0	0	4	4	12	6	1	0	0	2	0	4	4	4	0	6	0	0	0	0	2	4	4	0	1	1	0	0	0	0	4	4	1	5	2	0	1	3	4	0	0	0	0	0	0	1	0	3	0	0	0	0	0	7	5	1	15	4	4	0	4	0	0	8	2	3	2	0	2	0	0
2019/06/27	6	4	4	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	1	9	1	12	13	5	15	1	1	2	24	2	0	2	0	0	0	0	2	2	2	0	1	1	0	0	0	0	0	0	0	0	0	1	10	2	2	0	3	1	0	0	0	12	0	3	1	1	0	0	0	0	1	7	5	1	1	0	0	0	0	16	0	24	0	0	0	0	0	6	8	1	1	14	7	3	2	2	10	2	8	0	18	6	2	0	0	4	4
2019/06/28	0	8	0	2	2	6	2	0	0	10	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	1	5	1	1	3	0	1	0	4	4	6	6	4	0	4	0	4	0	4	6	0	2	0	0	2	0	0	2	0	0	1	0	0	0	0	16	16	0	0	4	0	1	1	0	0	4	0	8	1	9	1	5	7	6	2	0	2	1	1	1	0	0	0	0	4	0	0	0	0	16	2	4	0	16	0	2	4	4	0	0	0	0	4	2	0	6	0	4	28	8	6	4	12	8	12	2	8	4
2019/06/29	9	8	0	0	0	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	1	2	2	0	2	0	0	0	0	0	0	1	8	0	2	6	1	10	0	0	0	2	3	2	2	2	6	4	4	6	6	2	2	14	4	12	2	0	12	8	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	15	0	0	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	6	0
2019/06/30	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	4	12	4	12	0	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	4	0	0	0	0	0	4	6	22	4	0	0	16	16	0	0	4	0	0	2	0	8	4	0	0	0	0	8	0	0	0	0	0
2019/07/01	2	0	2	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	1	15	1	1	6	1	18	2	16	0	0	4	4	0	2	0	8	0	2	0	0	0	0	0	2	0	6	22	6	12	4	1	4	0	0	4	2	2	2	0	2	17	0	0	0	0	2	0	1	13	4	4	0	2	4	1	11	5	14	12	14	0	0	0	1	9	0	0	1	1	3	9	9	0	0	0	1	4	0	0	8	1	1	11	7	7	1	0	2	0	8	0	3	2	4	4
2019/07/02	2	0	2	2	0	0	0	3	3	12	12	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	4	4	5	5	1	0	0	0	0	0	5	2	2	0	0	4	2	0	0	0	1	0	0	0	0	0	0	2	2	0	2	2	8	10	0	8	4	0	0	0	0	0	0	3	1	6	6	0	0	5	1	3	3	0	2	10	0	8	9	0	0	0	0	0	8	8	0	0	4	2	8	0	0	2	0	0	2
2019/07/03	0	0	3	8	8	2	0	10	10	8	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	9	11	3	1	10	1	0	2	16	16	0	0	0	0	4	0	16	0	0	2	8	0	3	3	0	0	0	8	0	8	0	0	0	10	8	0	0	2	0	0	9	1	0	8	0	8	9	11	1	9	1	8	8	1	1	0	0	0	0	0	0	2	2	0	0	0	0	0	0	24	8	0	0	8	10	0	0	18	18	0	0	18	0	2	0	2	0	2
2019/07/04	2	0	0	0	0	0	0	0	0	4	4	4	12	6	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	1	7	1	2	10	0	4	5	9	1	0	0	0	0	0	0	4	2	1	1	4	4	0	4	4	0	4	4	4	4	0	0	1	1	0	0	0	0	1	2	1	1	3	2	0	0	0	0	0	16	16	16	16	0	2	3	0	0	4	4	12	3	1	0	0	0	16	1	0	16	0	0	4	16	0	0	0	20	0	0	0	20	0	16	0	0	0	4
2019/07/05	6	4	14	4	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	5	1	5	6	13	5	0	0	4	16	0	0	0	0	0	4	4	4	6	0	0	2	0	0	2	8	0	0	0	1	0	1	0	16	17	1	1	0	0	0	0	1	1	0	0	1	0	0	0	1	16	5	1	0	8	0	0	0	0	0	3	1	0	0	1	1	1	9	1	1	0	0	0	1	3	3	3	1	0	0	0	0	2	0	4	5	1	10	3	4	1	1	1	1	0	1	0	0
2019/07/06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	9	1	7	13	4	11	9	1	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	8	2	1	2	0	8	0	1	1	0	9	1	9	1	1	1	1	9	9	9	0	0	0	1	1	0	0	0	13	14	4	4	13	5	6	4	3	0	1	3	1	1	0	0	0	0	4	0	4	6	14	1	0	4	4	0	2	2	0	2	0	0	0	0	2	10	0	8	6	4	4	6
2019/07/07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	2	2	0	2	1	1	1	6	1	1	9	1	7	0	0	0	4	6	0	0	6	7	1	0	0	0	0	0	1	5	2	1	1	1	0	0	0	16	12	4	4	4	4	4	4	0	14	4	4	0	20	0	4	4	4	4	4	4	6	4	4	4	4	4	4
2019/07/08	4	4	0	4	0	0	2	0	0	0	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	3	4	1	2	5	17	0	16	16	0	0	24	8	8	0	8	0	4	6	0	0	0	4	0	0	2	0	2	10	1	1	1	2	2	6	12	4	4	12	6	1	0	0	2	8	4	0	0	2	1	0	0	0	0	0	1	1	1	10	0	2	4	8	16	0	4	0	0	4	0	0	0	1	0	0	1	4	14	4	0	0	0	0	4	0	4	4	15	4	12	6	6	6	6	2	0	0
2019/07/09	0	0	2	2	2	0	0	0	4	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	5	5	13	7	3	5	2	5	5	0	0	0	0	0	0	0	0	8	0	0	0	0	0	5	0	4	4	0	0	0	0	0	0	1	5	0	1	0	4	4	0	0	8	0	0	8	8	0	0	0	0	0	0	0	0	0	1	3	4	14	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	4	4	4	4	4	12	6	0	0	0	0	8	8
2019/07/10	8	4	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8	4	1	1	3	1	1	13	5	0	9	2	12	0	4	0	0	0	0	0	0	0	0	0	0	0	16	1	2	2	0	2	0	10	9	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	4	0	4	5	5	5	5	4	0	0	4	5	4	7	5	4	6	6	0	4	1	0	0	2	0	0	0	0	0	0	0
2019/07/11	0	0	0	0	0	0	0	0	6	14	10	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4	1	1	5	7	2	8	0	1	0	0	24	0	0	8	0	0	0	2	0	2	2	3	0	1	1	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	13	2	7	0	0	0	4	1	1	0	0	0	0	0	0	16	16	16	4	4	0	18	0	0	0	0	0	0	4	4	4	0	0	4	4	0	0	0	4	12	0	0
2019/07/12	4	4	4	6	0	0	0	0	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	5	1	0	1	0	2	1	4	20	0	2	0	16	20	4	12	0	0	3	0	0	0	0	0	0	4	4	4	5	1	1	1	0	0	0	0	8	0	0	8	5	1	1	1	1	1	0	1	1	0	0	5	10	2	2	2	0	1	1	1	0	8	0	16	16	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2019/07/13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	16	2	16	2	2	4	4	0	0	0	0	0	0	0	4	4	6	0	4	0	0	0	0	0	4	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	4	2	0	0	0	4	0	0	4	4	4	6	0	6	14	4	7	3	0	0	0	0
2019/07/14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	12	2	5	4	0	0	0	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4	12	4	0	0	0	0	0	4	12	4	6	24	0	0	4	4	0	8	0	0	0	4	0	4	2	0	2	4	4	4	6	20	4	0	0	0	18	0	8	0	16	0	2
2019/07/15	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	1	0	0	0	1	1	0	2	16	0	3	2	8	8	8	8	8	12	7	6	10	0	0	2	0	0	2	0	2	0	0	5	0	0	0	0	0	0	0	0	0	2	4	12	8	8	8	8	4	4	3	1	12	1	1	6	2	0	0	5	7	1	0	0	0	0	0	0	4	6	6	2	0	2	2	2	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	2	2	0	0	0
2019/07/16	0	2	2	0	0	0	0	0	0	2	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	4	1	1	1	1	1	4	0	2	1	2	6	4	4	4	2	0	0	0	1	2	2	3	0	4	0	0	0	8	0	0	1	0	0	0	0	2	8	0	0	0	1	2	0	0	0	0	5	3	5	0	10	2	2	2	2	0	6	0	0	0	0	4	2	0	0	0	0	0	0	4	0	0	0	0	14	4
2019/07/17	0	0	0	4	2	0	0	0	2	2	2	2	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	3	3	1	2	1	1	0	0	0	2	2	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	0	0	0	0	2	10	0	2	0	0	0	2	2	3	4	3	0	0	0	9	1	1	0	2	0	0	0	0	1	0	0	0	0	2	8	8	4	4	5	4	4	6	2	0	4	4	4	4	4	13	2	0	4	5	4	4	4	0	0	4	0
2019/07/18	0	0	0	4	2	4	4	4	4	4	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	7	1	1	0	0	2	5	0	0	0	0	0	9	13	0	8	9	8	8	8	0	0	9	8	1	5	0	0	0	10	7	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	6	0	4	0	0	0	2	2	0	1	8	6	14	6	0	2	0	0	2	2
2019/07/19	0	0	10	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	1	1	0	8	8	0	0	0	0	0	8	0	8	0	0	0	0	0	0	0	8	0	0	1	0	0	1	0	0	0	2	1	1	1	0	0	2	2	13	11	1	7	12	8	0	2	2	2	0	0	4	0	1	0	1	1	1	1	11	0	0	0	0	0	1	0	0	8	13	6	0	0	0	9	1	2	3	3	2	4	0	0	12	6	4	0	6	2	4	0	2	13
2019/07/20	4	6	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	1	0	1	1	1	0	0	0	0	1	1	1	3	2	1	1	1	0	2	2	0	0	0	0	0	2	0	0	0	12	7	6	8	4	0	4	6	0	0	4	0	9	0	8	5	8	4
2019/07/21	0	0	0	0	0	2	2	2	0	0	0	2	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	3	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	12	1	0	0	0	5	7	2	5	4	4	4	4	4	2	2	0	0	0	4	4	0	4	0	0	2	0	10	0	0	0	12	4	0	0	0	0	0	0	0
2019/07/22	0	2	0	0	0	0	4	0	0	0	25	8	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	1	14	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	16	0	0	0	0	0	0	0	0	0	0	8	24	16	0	0	16	24	5	0	0	8	12	4	0	4	0	0	0	0	0	0	0	1	1	4	0	0	0	0	1	9	5	12	2	2	0	0	4	4	0	0	4	4	0	0	0	0	0	0	0	0	0	0
2019/07/23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	4	8	0	0	1	1	5	4	1	4	5	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	1	11	0	6	6	4	5	5	1	5	4	0	4	4	4	2	0	0	4	4	4	0	0	0	0	0	0	0	0	0	0	2	10	2	0	0
2019/07/24	0	0	0	0	0	8	0	0	0	0	10	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	3	10	0	1	11	0	0	0	0	0	0	0	0	16	0	4	4	0	0	4	15	1	4	12	0	12	4	1	1	1	0	0	0	0	0	0	0	0	13	15	6	4	0	0	1	1	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	4	5	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4
2019/07/25	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	8	0	8	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	14	0	10	0	0	4	1	1	1	0	2	1	8	3	3	0	0	0	0	2	0	3	0	0	2	0	15	15	11	1	16	20	4	4	1	4	5	4	0	6	8	6	0	0	5	8	11	0	0	4	0	0	4	4	0	0	8	0	2	5	0	0	0	0	8	3	10	11	4	4	10	3	2	0	5	5	4	4	12	6
2019/07/26	0	8	0	0	0	0	0	0	0	0	4	6	0	0	0	28	4	0	0	0	0	0	0	0	8	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	2	0	0	1	1	0	0	0	0	0	0	0	2	2	1	8	0	0	2	2	2	2	0	0	0	0	1	1	0	0	1	1	0	2	0	1	0	1	1	1	8	0	0	8	0	0	0	0	1	1	1	0	0	0	0	1	9	9	0	0	0	0	0	2	0	0	2	0	0	8	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2019/07/27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	7	3	6	12	4	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	9	0	0	0	0	0	1	3	2	2	0	10	0	1	1	3	0	0	0	0	0	1	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	10	2	2	2	10	3	6	2	7	6	6	2	12
2019/07/28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	10	2	2	2	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	12	4	8	8	0	3	0	8	0	2	2	3	2	0	0	0	0	0	0	5	0	0	0	0	0	0	0	10	2	2	0	0	0	8	0	0	6	8	0	0	0	16	16	0	4	22	20	2	2	6	0	6	0	5	4	0	2	2	0
2019/07/29	0	0	0	0	0	0	0	0	0	8	0	8	0	6	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	4	4	4	4	1	1	0	1	1	0	0	0	0	0	1	1	3	1	3	9	8	0	0	0	0	0	0	0	1	4	3	0	0	14	4	4	6	2	3	6	0	0	0	0	16	16	0	0	0	0	0	0	8	4	12	12	4	2	7	6	4	4	0	0	4	12	4	12	7
2019/07/30	12	6	4	0	0	2	0	0	8	8	2	2	0	8	24	8	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	1	7	2	1	1	0	0	0	12	2	0	0	0	5	1	2	3	1	0	0	0	8	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	5	0	8	3	2	2	2	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	16	0	0	0	20	0	4	4	4	4	4	8	10	2	0
2019/07/31	0	4	4	10	2	0	0	0	8	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	2	9	1	9	11	3	1	5	4	1	0	0	6	14	0	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	3	8	0	4	0	9	1	9	3	7	5	0	0	0	8	0	0	0	2	0	0	0	0	0	0	0	8	8	8	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2019/08/01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	10	0	9	4	8	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	8	1	2	2	0	8	0	6	4	6	0	0	0	0	10	0	2	10	4	4	0	0	0	0	0	0	0	0	0	0	8	8	0	0	2
2019/08/02	16	0	0	8	0	8	8	8	8	8	0	0	0	0	0	0	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	12	2	4	0	0	0	0	0	8	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
2019/08/03	10	2	2	8	0	2	0	16	8	0	0	0	0	0	0	0	0	0	0	0	0	8	2	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	8	0	0	24	0	24	0	0	8	0	0	1	9	4	1	12	5	1	0	0	0	0	1	0	0	0	1	1	1	24	8	8	8	8	8	0	0	0	8	0	4	0	0	0	0	24	16	0	0	0	0	0	6	0	4	6	4	4	8
